sample_id,amount_per_ml,time,group,type,mutation_type
Lys2_3,40000000000,18,anc_pop_2,pfu,ancestral
Lys2_3,46700000000,18,anc_pop_2,pfu,ancestral
Lys2_3,23300000000,18,anc_pop_2,pfu,ancestral
Lys2_3,20000000000,18,anc_pop_2,pfu,ancestral
Lys2_3,16700000000,18,anc_pop_2,pfu,ancestral
Lys2_3,5666666667,18,anc_pop_2,cfu,ancestral
Lys2_3,5333333333,18,anc_pop_2,cfu,ancestral
Lys2_3,6333333333,18,anc_pop_2,cfu,ancestral
Lys2_3,5000000000,late,anc_pop_2,cfu,ancestral
Lys2_3,5000000000,late,anc_pop_2,cfu,ancestral
Lys2_3,5000000000,late,anc_pop_2,cfu,ancestral
Lys2_3,NA,late,anc_pop_2,pfu,ancestral
Lys2_3,NA,late,anc_pop_2,pfu,ancestral
Lys2_3,NA,late,anc_pop_2,pfu,ancestral
Lys2_4,82222.22222,0,anc_pop_2,pfu,ancestral
Lys2_4,84444.44444,0,anc_pop_2,pfu,ancestral
Lys2_4,50000,0,anc_pop_2,pfu,ancestral
Lys2_4,100000,0,anc_pop_2,pfu,ancestral
Lys2_4,54444.44444,0,anc_pop_2,cfu,ancestral
Lys2_4,61111.11111,0,anc_pop_2,cfu,ancestral
Lys2_4,51111.11111,0,anc_pop_2,cfu,ancestral
Lys2_4,51111.11111,0,anc_pop_2,cfu,ancestral
Lys2_4,133333.3333,0,anc_pop_2,cfu,ancestral
Lys2_4,133333.3333,0,anc_pop_2,cfu,ancestral
Lys2_4,200000,0,anc_pop_2,cfu,ancestral
Lys2_4,33300,0,anc_pop_2,pfu,ancestral
Lys2_4,56700,0,anc_pop_2,pfu,ancestral
Lys2_4,46700,0,anc_pop_2,pfu,ancestral
Lys2_4,100000,0,anc_pop_2,cfu,ancestral
Lys2_4,167000,0,anc_pop_2,cfu,ancestral
Lys2_4,100000,0,anc_pop_2,cfu,ancestral
Lys2_4,40000,0,anc_pop_2,pfu,ancestral
Lys2_4,70000,0,anc_pop_2,pfu,ancestral
Lys2_4,46700,0,anc_pop_2,pfu,ancestral
Lys2_4,40000,0,anc_pop_2,pfu,ancestral
Lys2_4,70000,0,anc_pop_2,pfu,ancestral
Lys2_4,46700,0,anc_pop_2,pfu,ancestral
Lys2_4,66666.66667,0,anc_pop_2,cfu,ancestral
Lys2_4,70000,0,anc_pop_2,cfu,ancestral
Lys2_4,86666.66667,0,anc_pop_2,cfu,ancestral
Lys2_4,60000,0,anc_pop_2,pfu,ancestral
Lys2_4,56666.66667,0,anc_pop_2,pfu,ancestral
Lys2_4,50000,0,anc_pop_2,pfu,ancestral
Lys2_4,677777.7778,2,anc_pop_2,pfu,ancestral
Lys2_4,766666.6667,2,anc_pop_2,pfu,ancestral
Lys2_4,311111.1111,2,anc_pop_2,pfu,ancestral
Lys2_4,NA,2,anc_pop_2,pfu,ancestral
Lys2_4,NA,2,anc_pop_2,cfu,ancestral
Lys2_4,122222.2222,2,anc_pop_2,cfu,ancestral
Lys2_4,200000,2,anc_pop_2,cfu,ancestral
Lys2_4,84444.44444,2,anc_pop_2,cfu,ancestral
Lys2_4,733333.3333,3,anc_pop_2,pfu,ancestral
Lys2_4,1022222.222,3,anc_pop_2,pfu,ancestral
Lys2_4,922222.2222,3,anc_pop_2,pfu,ancestral
Lys2_4,1288888.889,3,anc_pop_2,pfu,ancestral
Lys2_4,NA,3,anc_pop_2,cfu,ancestral
Lys2_4,988888.8889,3,anc_pop_2,cfu,ancestral
Lys2_4,888888.8889,3,anc_pop_2,cfu,ancestral
Lys2_4,NA,3,anc_pop_2,cfu,ancestral
Lys2_4,1533333.333,4,anc_pop_2,pfu,ancestral
Lys2_4,4888888.889,4,anc_pop_2,pfu,ancestral
Lys2_4,5111111.111,4,anc_pop_2,pfu,ancestral
Lys2_4,2777777.778,4,anc_pop_2,pfu,ancestral
Lys2_4,255555.5556,4,anc_pop_2,cfu,ancestral
Lys2_4,1555555.556,4,anc_pop_2,cfu,ancestral
Lys2_4,3555555.556,4,anc_pop_2,cfu,ancestral
Lys2_4,NA,4,anc_pop_2,cfu,ancestral
Lys2_4,28777777.78,5,anc_pop_2,pfu,ancestral
Lys2_4,32888888.89,5,anc_pop_2,pfu,ancestral
Lys2_4,7777777.778,5,anc_pop_2,pfu,ancestral
Lys2_4,5111111.111,5,anc_pop_2,pfu,ancestral
Lys2_4,6111111.111,5,anc_pop_2,cfu,ancestral
Lys2_4,11111111.11,5,anc_pop_2,cfu,ancestral
Lys2_4,4444444.444,5,anc_pop_2,cfu,ancestral
Lys2_4,5888888.889,5,anc_pop_2,cfu,ancestral
Lys2_4,35555555.56,6,anc_pop_2,pfu,ancestral
Lys2_4,42222222.22,6,anc_pop_2,pfu,ancestral
Lys2_4,30000000,6,anc_pop_2,pfu,ancestral
Lys2_4,16666666.67,6,anc_pop_2,pfu,ancestral
Lys2_4,46666666.67,6,anc_pop_2,cfu,ancestral
Lys2_4,63333333.33,6,anc_pop_2,cfu,ancestral
Lys2_4,30000000,6,anc_pop_2,cfu,ancestral
Lys2_4,52222222.22,6,anc_pop_2,cfu,ancestral
Lys2_4,81111111.11,7,anc_pop_2,pfu,ancestral
Lys2_4,188888888.9,7,anc_pop_2,pfu,ancestral
Lys2_4,200000000,7,anc_pop_2,pfu,ancestral
Lys2_4,67777777.78,7,anc_pop_2,pfu,ancestral
Lys2_4,244444444.4,7,anc_pop_2,cfu,ancestral
Lys2_4,366666666.7,7,anc_pop_2,cfu,ancestral
Lys2_4,188888888.9,7,anc_pop_2,cfu,ancestral
Lys2_4,122222222.2,7,anc_pop_2,cfu,ancestral
Lys2_4,2666666667,10,anc_pop_2,cfu,ancestral
Lys2_4,2666666667,10,anc_pop_2,cfu,ancestral
Lys2_4,3000000000,10,anc_pop_2,cfu,ancestral
Lys2_4,7000000000,10,anc_pop_2,pfu,ancestral
Lys2_4,6330000000,10,anc_pop_2,pfu,ancestral
Lys2_4,6670000000,10,anc_pop_2,pfu,ancestral
Lys2_4,1330000000,10,anc_pop_2,cfu,ancestral
Lys2_4,1330000000,10,anc_pop_2,cfu,ancestral
Lys2_4,1670000000,10,anc_pop_2,cfu,ancestral
Lys2_4,533000000,10,anc_pop_2,pfu,ancestral
Lys2_4,833000000,10,anc_pop_2,pfu,ancestral
Lys2_4,667000000,10,anc_pop_2,pfu,ancestral
Lys2_4,3000000000,10,anc_pop_2,cfu,ancestral
Lys2_4,1666666667,10,anc_pop_2,cfu,ancestral
Lys2_4,3000000000,10,anc_pop_2,cfu,ancestral
Lys2_4,2000000000,10,anc_pop_2,pfu,ancestral
Lys2_4,3666666667,10,anc_pop_2,pfu,ancestral
Lys2_4,1333333333,10,anc_pop_2,pfu,ancestral
Lys2_4,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_4,3333333333,12,anc_pop_2,cfu,ancestral
Lys2_4,3666666667,12,anc_pop_2,cfu,ancestral
Lys2_4,2670000000,12,anc_pop_2,pfu,ancestral
Lys2_4,3670000000,12,anc_pop_2,pfu,ancestral
Lys2_4,3000000000,12,anc_pop_2,pfu,ancestral
Lys2_4,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_4,3000000000,12,anc_pop_2,cfu,ancestral
Lys2_4,2670000000,12,anc_pop_2,cfu,ancestral
Lys2_4,2000000000,12,anc_pop_2,pfu,ancestral
Lys2_4,2000000000,12,anc_pop_2,pfu,ancestral
Lys2_4,1670000000,12,anc_pop_2,pfu,ancestral
Lys2_4,4333333333,12,anc_pop_2,cfu,ancestral
Lys2_4,4666666667,12,anc_pop_2,cfu,ancestral
Lys2_4,4333333333,12,anc_pop_2,cfu,ancestral
Lys2_4,2666666667,12,anc_pop_2,pfu,ancestral
Lys2_4,2333333333,12,anc_pop_2,pfu,ancestral
Lys2_4,4333333333,12,anc_pop_2,pfu,ancestral
Lys2_4,4666666667,15,anc_pop_2,cfu,ancestral
Lys2_4,3666666667,15,anc_pop_2,cfu,ancestral
Lys2_4,3000000000,15,anc_pop_2,cfu,ancestral
Lys2_4,4670000000,15,anc_pop_2,pfu,ancestral
Lys2_4,4000000000,15,anc_pop_2,pfu,ancestral
Lys2_4,5670000000,15,anc_pop_2,pfu,ancestral
Lys2_4,667000000,15,anc_pop_2,cfu,ancestral
Lys2_4,3330000000,15,anc_pop_2,cfu,ancestral
Lys2_4,3670000000,15,anc_pop_2,cfu,ancestral
Lys2_4,6330000000,15,anc_pop_2,pfu,ancestral
Lys2_4,5330000000,15,anc_pop_2,pfu,ancestral
Lys2_4,5670000000,15,anc_pop_2,pfu,ancestral
Lys2_4,4000000000,15,anc_pop_2,cfu,ancestral
Lys2_4,4333333333,15,anc_pop_2,cfu,ancestral
Lys2_4,3666666667,15,anc_pop_2,cfu,ancestral
Lys2_4,6333333333,15,anc_pop_2,pfu,ancestral
Lys2_4,5333333333,15,anc_pop_2,pfu,ancestral
Lys2_4,6333333333,15,anc_pop_2,pfu,ancestral
Lys2_4,6333333333,18,anc_pop_2,cfu,ancestral
Lys2_4,6000000000,18,anc_pop_2,cfu,ancestral
Lys2_4,5666666667,18,anc_pop_2,cfu,ancestral
Lys2_4,9000000000,18,anc_pop_2,pfu,ancestral
Lys2_4,9000000000,18,anc_pop_2,pfu,ancestral
Lys2_4,10700000000,18,anc_pop_2,pfu,ancestral
Lys2_4,8670000000,18,anc_pop_2,cfu,ancestral
Lys2_4,9000000000,18,anc_pop_2,cfu,ancestral
Lys2_4,8670000000,18,anc_pop_2,cfu,ancestral
Lys2_4,60000000000,18,anc_pop_2,pfu,ancestral
Lys2_4,73300000000,18,anc_pop_2,pfu,ancestral
Lys2_4,56700000000,18,anc_pop_2,pfu,ancestral
Lys2_4,33300000000,18,anc_pop_2,pfu,ancestral
Lys2_4,33300000000,18,anc_pop_2,pfu,ancestral
Lys2_4,30000000000,18,anc_pop_2,pfu,ancestral
Lys2_4,7000000000,18,anc_pop_2,cfu,ancestral
Lys2_4,4000000000,18,anc_pop_2,cfu,ancestral
Lys2_4,5000000000,18,anc_pop_2,cfu,ancestral
Lys2_4,5000000000,late,anc_pop_2,cfu,ancestral
Lys2_4,3670000000,late,anc_pop_2,cfu,ancestral
Lys2_4,5670000000,late,anc_pop_2,cfu,ancestral
Lys2_4,NA,late,anc_pop_2,pfu,ancestral
Lys2_4,NA,late,anc_pop_2,pfu,ancestral
Lys2_4,NA,late,anc_pop_2,pfu,ancestral
Lys2_5,78888.88889,0,anc_pop_2,pfu,ancestral
Lys2_5,76666.66667,0,anc_pop_2,pfu,ancestral
Lys2_5,36666.66667,0,anc_pop_2,pfu,ancestral
Lys2_5,100000,0,anc_pop_2,pfu,ancestral
Lys2_5,57777.77778,0,anc_pop_2,cfu,ancestral
Lys2_5,70000,0,anc_pop_2,cfu,ancestral
Lys2_5,66666.66667,0,anc_pop_2,cfu,ancestral
Lys2_5,63333.33333,0,anc_pop_2,cfu,ancestral
Lys2_5,33333.33333,0,anc_pop_2,cfu,ancestral
Lys2_5,133333.3333,0,anc_pop_2,cfu,ancestral
Lys2_5,100000,0,anc_pop_2,cfu,ancestral
Lys2_5,56700,0,anc_pop_2,pfu,ancestral
Lys2_5,36700,0,anc_pop_2,pfu,ancestral
Lys2_5,33300,0,anc_pop_2,pfu,ancestral
Lys2_5,100000,0,anc_pop_2,cfu,ancestral
Lys2_5,133000,0,anc_pop_2,cfu,ancestral
Lys2_5,167000,0,anc_pop_2,cfu,ancestral
Lys2_5,40000,0,anc_pop_2,pfu,ancestral
Lys2_5,66700,0,anc_pop_2,pfu,ancestral
Lys2_5,70000,0,anc_pop_2,pfu,ancestral
Lys2_5,40000,0,anc_pop_2,pfu,ancestral
Lys2_5,66700,0,anc_pop_2,pfu,ancestral
Lys2_5,70000,0,anc_pop_2,pfu,ancestral
Lys2_5,60000,0,anc_pop_2,cfu,ancestral
Lys2_5,66666.66667,0,anc_pop_2,cfu,ancestral
Lys2_5,93333.33333,0,anc_pop_2,cfu,ancestral
Lys2_5,70000,0,anc_pop_2,pfu,ancestral
Lys2_5,80000,0,anc_pop_2,pfu,ancestral
Lys2_5,53333.33333,0,anc_pop_2,pfu,ancestral
Lys2_5,566666.6667,2,anc_pop_2,pfu,ancestral
Lys2_5,666666.6667,2,anc_pop_2,pfu,ancestral
Lys2_5,455555.5556,2,anc_pop_2,pfu,ancestral
Lys2_5,NA,2,anc_pop_2,pfu,ancestral
Lys2_5,NA,2,anc_pop_2,cfu,ancestral
Lys2_5,188888.8889,2,anc_pop_2,cfu,ancestral
Lys2_5,244444.4444,2,anc_pop_2,cfu,ancestral
Lys2_5,97777.77778,2,anc_pop_2,cfu,ancestral
Lys2_5,855555.5556,3,anc_pop_2,pfu,ancestral
Lys2_5,1100000,3,anc_pop_2,pfu,ancestral
Lys2_5,1088888.889,3,anc_pop_2,pfu,ancestral
Lys2_5,1166666.667,3,anc_pop_2,pfu,ancestral
Lys2_5,NA,3,anc_pop_2,cfu,ancestral
Lys2_5,1044444.444,3,anc_pop_2,cfu,ancestral
Lys2_5,1333333.333,3,anc_pop_2,cfu,ancestral
Lys2_5,NA,3,anc_pop_2,cfu,ancestral
Lys2_5,1488888.889,4,anc_pop_2,pfu,ancestral
Lys2_5,5555555.556,4,anc_pop_2,pfu,ancestral
Lys2_5,6555555.556,4,anc_pop_2,pfu,ancestral
Lys2_5,2666666.667,4,anc_pop_2,pfu,ancestral
Lys2_5,255555.5556,4,anc_pop_2,cfu,ancestral
Lys2_5,3333333.333,4,anc_pop_2,cfu,ancestral
Lys2_5,5666666.667,4,anc_pop_2,cfu,ancestral
Lys2_5,NA,4,anc_pop_2,cfu,ancestral
Lys2_5,22666666.67,5,anc_pop_2,pfu,ancestral
Lys2_5,37333333.33,5,anc_pop_2,pfu,ancestral
Lys2_5,8888888.889,5,anc_pop_2,pfu,ancestral
Lys2_5,6166666.667,5,anc_pop_2,pfu,ancestral
Lys2_5,5333333.333,5,anc_pop_2,cfu,ancestral
Lys2_5,11111111.11,5,anc_pop_2,cfu,ancestral
Lys2_5,13333333.33,5,anc_pop_2,cfu,ancestral
Lys2_5,5555555.556,5,anc_pop_2,cfu,ancestral
Lys2_5,25555555.56,6,anc_pop_2,pfu,ancestral
Lys2_5,40000000,6,anc_pop_2,pfu,ancestral
Lys2_5,66666666.67,6,anc_pop_2,pfu,ancestral
Lys2_5,28888888.89,6,anc_pop_2,pfu,ancestral
Lys2_5,53333333.33,6,anc_pop_2,cfu,ancestral
Lys2_5,53333333.33,6,anc_pop_2,cfu,ancestral
Lys2_5,52222222.22,6,anc_pop_2,cfu,ancestral
Lys2_5,34444444.44,6,anc_pop_2,cfu,ancestral
Lys2_5,73333333.33,7,anc_pop_2,pfu,ancestral
Lys2_5,400000000,7,anc_pop_2,pfu,ancestral
Lys2_5,444444444.4,7,anc_pop_2,pfu,ancestral
Lys2_5,83333333.33,7,anc_pop_2,pfu,ancestral
Lys2_5,255555555.6,7,anc_pop_2,cfu,ancestral
Lys2_5,255555555.6,7,anc_pop_2,cfu,ancestral
Lys2_5,266666666.7,7,anc_pop_2,cfu,ancestral
Lys2_5,177777777.8,7,anc_pop_2,cfu,ancestral
Lys2_5,1333333333,10,anc_pop_2,cfu,ancestral
Lys2_5,2000000000,10,anc_pop_2,cfu,ancestral
Lys2_5,1666666667,10,anc_pop_2,cfu,ancestral
Lys2_5,8000000000,10,anc_pop_2,pfu,ancestral
Lys2_5,7000000000,10,anc_pop_2,pfu,ancestral
Lys2_5,5670000000,10,anc_pop_2,pfu,ancestral
Lys2_5,1330000000,10,anc_pop_2,cfu,ancestral
Lys2_5,1670000000,10,anc_pop_2,cfu,ancestral
Lys2_5,2670000000,10,anc_pop_2,cfu,ancestral
Lys2_5,767000000,10,anc_pop_2,pfu,ancestral
Lys2_5,667000000,10,anc_pop_2,pfu,ancestral
Lys2_5,733000000,10,anc_pop_2,pfu,ancestral
Lys2_5,3000000000,10,anc_pop_2,cfu,ancestral
Lys2_5,4000000000,10,anc_pop_2,cfu,ancestral
Lys2_5,5000000000,10,anc_pop_2,cfu,ancestral
Lys2_5,4333333333,10,anc_pop_2,pfu,ancestral
Lys2_5,3333333333,10,anc_pop_2,pfu,ancestral
Lys2_5,2000000000,10,anc_pop_2,pfu,ancestral
Lys2_5,3666666667,12,anc_pop_2,cfu,ancestral
Lys2_5,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_5,2333333333,12,anc_pop_2,cfu,ancestral
Lys2_5,3000000000,12,anc_pop_2,pfu,ancestral
Lys2_5,3670000000,12,anc_pop_2,pfu,ancestral
Lys2_5,2330000000,12,anc_pop_2,pfu,ancestral
Lys2_5,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_5,2330000000,12,anc_pop_2,cfu,ancestral
Lys2_5,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_5,1670000000,12,anc_pop_2,pfu,ancestral
Lys2_5,1670000000,12,anc_pop_2,pfu,ancestral
Lys2_5,1670000000,12,anc_pop_2,pfu,ancestral
Lys2_5,5333333333,12,anc_pop_2,cfu,ancestral
Lys2_5,2000000000,12,anc_pop_2,cfu,ancestral
Lys2_5,2333333333,12,anc_pop_2,cfu,ancestral
Lys2_5,1666666667,12,anc_pop_2,pfu,ancestral
Lys2_5,1000000000,12,anc_pop_2,pfu,ancestral
Lys2_5,1666666667,12,anc_pop_2,pfu,ancestral
Lys2_5,4666666667,15,anc_pop_2,cfu,ancestral
Lys2_5,1000000000,15,anc_pop_2,cfu,ancestral
Lys2_5,2000000000,15,anc_pop_2,cfu,ancestral
Lys2_5,4330000000,15,anc_pop_2,pfu,ancestral
Lys2_5,4330000000,15,anc_pop_2,pfu,ancestral
Lys2_5,4330000000,15,anc_pop_2,pfu,ancestral
Lys2_5,3000000000,15,anc_pop_2,cfu,ancestral
Lys2_5,1670000000,15,anc_pop_2,cfu,ancestral
Lys2_5,333000000,15,anc_pop_2,cfu,ancestral
Lys2_5,2330000000,15,anc_pop_2,pfu,ancestral
Lys2_5,4330000000,15,anc_pop_2,pfu,ancestral
Lys2_5,6000000000,15,anc_pop_2,pfu,ancestral
Lys2_5,1000000000,15,anc_pop_2,cfu,ancestral
Lys2_5,2666666667,15,anc_pop_2,cfu,ancestral
Lys2_5,2666666667,15,anc_pop_2,cfu,ancestral
Lys2_5,3666666667,15,anc_pop_2,pfu,ancestral
Lys2_5,3333333333,15,anc_pop_2,pfu,ancestral
Lys2_5,2666666667,15,anc_pop_2,pfu,ancestral
Lys2_5,5000000000,18,anc_pop_2,cfu,ancestral
Lys2_5,6666666667,18,anc_pop_2,cfu,ancestral
Lys2_5,5333333333,18,anc_pop_2,cfu,ancestral
Lys2_5,9670000000,18,anc_pop_2,pfu,ancestral
Lys2_5,9330000000,18,anc_pop_2,pfu,ancestral
Lys2_5,9000000000,18,anc_pop_2,pfu,ancestral
Lys2_5,8330000000,18,anc_pop_2,cfu,ancestral
Lys2_5,6330000000,18,anc_pop_2,cfu,ancestral
Lys2_5,7000000000,18,anc_pop_2,cfu,ancestral
Lys2_5,33300000000,18,anc_pop_2,pfu,ancestral
Lys2_5,23300000000,18,anc_pop_2,pfu,ancestral
Lys2_5,13300000000,18,anc_pop_2,pfu,ancestral
Lys2_5,13300000000,18,anc_pop_2,pfu,ancestral
Lys2_5,6670000000,18,anc_pop_2,pfu,ancestral
Lys2_5,3330000000,18,anc_pop_2,pfu,ancestral
Lys2_5,4666666667,18,anc_pop_2,cfu,ancestral
Lys2_5,5000000000,18,anc_pop_2,cfu,ancestral
Lys2_5,4333333333,18,anc_pop_2,cfu,ancestral
Lys2_5,5670000000,late,anc_pop_2,cfu,ancestral
Lys2_5,4670000000,late,anc_pop_2,cfu,ancestral
Lys2_5,6330000000,late,anc_pop_2,cfu,ancestral
Lys2_5,NA,late,anc_pop_2,pfu,ancestral
Lys2_5,NA,late,anc_pop_2,pfu,ancestral
Lys2_5,NA,late,anc_pop_2,pfu,ancestral
Lys2_6,113333.3333,0,anc_pop_2,pfu,ancestral
Lys2_6,77777.77778,0,anc_pop_2,pfu,ancestral
Lys2_6,36666.66667,0,anc_pop_2,pfu,ancestral
Lys2_6,112222.2222,0,anc_pop_2,pfu,ancestral
Lys2_6,64444.44444,0,anc_pop_2,cfu,ancestral
Lys2_6,55555.55556,0,anc_pop_2,cfu,ancestral
Lys2_6,63333.33333,0,anc_pop_2,cfu,ancestral
Lys2_6,54444.44444,0,anc_pop_2,cfu,ancestral
Lys2_6,166666.6667,0,anc_pop_2,cfu,ancestral
Lys2_6,100000,0,anc_pop_2,cfu,ancestral
Lys2_6,166666.6667,0,anc_pop_2,cfu,ancestral
Lys2_6,50000,0,anc_pop_2,pfu,ancestral
Lys2_6,70000,0,anc_pop_2,pfu,ancestral
Lys2_6,76700,0,anc_pop_2,pfu,ancestral
Lys2_6,100000,0,anc_pop_2,cfu,ancestral
Lys2_6,100000,0,anc_pop_2,cfu,ancestral
Lys2_6,167000,0,anc_pop_2,cfu,ancestral
Lys2_6,60000,0,anc_pop_2,pfu,ancestral
Lys2_6,50000,0,anc_pop_2,pfu,ancestral
Lys2_6,60000,0,anc_pop_2,pfu,ancestral
Lys2_6,60000,0,anc_pop_2,pfu,ancestral
Lys2_6,50000,0,anc_pop_2,pfu,ancestral
Lys2_6,60000,0,anc_pop_2,pfu,ancestral
Lys2_6,73333.33333,0,anc_pop_2,cfu,ancestral
Lys2_6,70000,0,anc_pop_2,cfu,ancestral
Lys2_6,76666.66667,0,anc_pop_2,cfu,ancestral
Lys2_6,66666.66667,0,anc_pop_2,pfu,ancestral
Lys2_6,76666.66667,0,anc_pop_2,pfu,ancestral
Lys2_6,80000,0,anc_pop_2,pfu,ancestral
Lys2_6,977777.7778,2,anc_pop_2,pfu,ancestral
Lys2_6,844444.4444,2,anc_pop_2,pfu,ancestral
Lys2_6,533333.3333,2,anc_pop_2,pfu,ancestral
Lys2_6,NA,2,anc_pop_2,pfu,ancestral
Lys2_6,NA,2,anc_pop_2,cfu,ancestral
Lys2_6,100000,2,anc_pop_2,cfu,ancestral
Lys2_6,244444.4444,2,anc_pop_2,cfu,ancestral
Lys2_6,114444.4444,2,anc_pop_2,cfu,ancestral
Lys2_6,1155555.556,3,anc_pop_2,pfu,ancestral
Lys2_6,922222.2222,3,anc_pop_2,pfu,ancestral
Lys2_6,1155555.556,3,anc_pop_2,pfu,ancestral
Lys2_6,1133333.333,3,anc_pop_2,pfu,ancestral
Lys2_6,NA,3,anc_pop_2,cfu,ancestral
Lys2_6,944444.4444,3,anc_pop_2,cfu,ancestral
Lys2_6,1444444.444,3,anc_pop_2,cfu,ancestral
Lys2_6,NA,3,anc_pop_2,cfu,ancestral
Lys2_6,1844444.444,4,anc_pop_2,pfu,ancestral
Lys2_6,5777777.778,4,anc_pop_2,pfu,ancestral
Lys2_6,5888888.889,4,anc_pop_2,pfu,ancestral
Lys2_6,3555555.556,4,anc_pop_2,pfu,ancestral
Lys2_6,344444.4444,4,anc_pop_2,cfu,ancestral
Lys2_6,2666666.667,4,anc_pop_2,cfu,ancestral
Lys2_6,4444444.444,4,anc_pop_2,cfu,ancestral
Lys2_6,NA,4,anc_pop_2,cfu,ancestral
Lys2_6,39222222.22,5,anc_pop_2,pfu,ancestral
Lys2_6,33666666.67,5,anc_pop_2,pfu,ancestral
Lys2_6,35555555.56,5,anc_pop_2,pfu,ancestral
Lys2_6,7444444.444,5,anc_pop_2,pfu,ancestral
Lys2_6,7111111.111,5,anc_pop_2,cfu,ancestral
Lys2_6,10000000,5,anc_pop_2,cfu,ancestral
Lys2_6,15555555.56,5,anc_pop_2,cfu,ancestral
Lys2_6,5444444.444,5,anc_pop_2,cfu,ancestral
Lys2_6,37777777.78,6,anc_pop_2,pfu,ancestral
Lys2_6,43333333.33,6,anc_pop_2,pfu,ancestral
Lys2_6,70000000,6,anc_pop_2,pfu,ancestral
Lys2_6,27777777.78,6,anc_pop_2,pfu,ancestral
Lys2_6,78888888.89,6,anc_pop_2,cfu,ancestral
Lys2_6,48888888.89,6,anc_pop_2,cfu,ancestral
Lys2_6,44444444.44,6,anc_pop_2,cfu,ancestral
Lys2_6,51111111.11,6,anc_pop_2,cfu,ancestral
Lys2_6,94444444.44,7,anc_pop_2,pfu,ancestral
Lys2_6,377777777.8,7,anc_pop_2,pfu,ancestral
Lys2_6,355555555.6,7,anc_pop_2,pfu,ancestral
Lys2_6,82222222.22,7,anc_pop_2,pfu,ancestral
Lys2_6,366666666.7,7,anc_pop_2,cfu,ancestral
Lys2_6,255555555.6,7,anc_pop_2,cfu,ancestral
Lys2_6,444444444.4,7,anc_pop_2,cfu,ancestral
Lys2_6,133333333.3,7,anc_pop_2,cfu,ancestral
Lys2_6,1000000000,10,anc_pop_2,cfu,ancestral
Lys2_6,3666666667,10,anc_pop_2,cfu,ancestral
Lys2_6,1333333333,10,anc_pop_2,cfu,ancestral
Lys2_6,8330000000,10,anc_pop_2,pfu,ancestral
Lys2_6,8000000000,10,anc_pop_2,pfu,ancestral
Lys2_6,7330000000,10,anc_pop_2,pfu,ancestral
Lys2_6,1330000000,10,anc_pop_2,cfu,ancestral
Lys2_6,1330000000,10,anc_pop_2,cfu,ancestral
Lys2_6,1670000000,10,anc_pop_2,cfu,ancestral
Lys2_6,933000000,10,anc_pop_2,pfu,ancestral
Lys2_6,767000000,10,anc_pop_2,pfu,ancestral
Lys2_6,733000000,10,anc_pop_2,pfu,ancestral
Lys2_6,3666666667,10,anc_pop_2,cfu,ancestral
Lys2_6,4000000000,10,anc_pop_2,cfu,ancestral
Lys2_6,4333333333,10,anc_pop_2,cfu,ancestral
Lys2_6,1000000000,10,anc_pop_2,pfu,ancestral
Lys2_6,3666666667,10,anc_pop_2,pfu,ancestral
Lys2_6,2000000000,10,anc_pop_2,pfu,ancestral
Lys2_6,3333333333,12,anc_pop_2,cfu,ancestral
Lys2_6,1666666667,12,anc_pop_2,cfu,ancestral
Lys2_6,1666666667,12,anc_pop_2,cfu,ancestral
Lys2_6,3000000000,12,anc_pop_2,pfu,ancestral
Lys2_6,3670000000,12,anc_pop_2,pfu,ancestral
Lys2_6,3330000000,12,anc_pop_2,pfu,ancestral
Lys2_6,2670000000,12,anc_pop_2,cfu,ancestral
Lys2_6,1670000000,12,anc_pop_2,cfu,ancestral
Lys2_6,1670000000,12,anc_pop_2,cfu,ancestral
Lys2_6,2670000000,12,anc_pop_2,pfu,ancestral
Lys2_6,1330000000,12,anc_pop_2,pfu,ancestral
Lys2_6,1330000000,12,anc_pop_2,pfu,ancestral
Lys2_6,3000000000,12,anc_pop_2,cfu,ancestral
Lys2_6,3000000000,12,anc_pop_2,cfu,ancestral
Lys2_6,2666666667,12,anc_pop_2,cfu,ancestral
Lys2_6,2333333333,12,anc_pop_2,pfu,ancestral
Lys2_6,666666666.7,12,anc_pop_2,pfu,ancestral
Lys2_6,1333333333,12,anc_pop_2,pfu,ancestral
Lys2_6,2000000000,15,anc_pop_2,cfu,ancestral
Lys2_6,2666666667,15,anc_pop_2,cfu,ancestral
Lys2_6,2333333333,15,anc_pop_2,cfu,ancestral
Lys2_6,4330000000,15,anc_pop_2,pfu,ancestral
Lys2_6,3670000000,15,anc_pop_2,pfu,ancestral
Lys2_6,4670000000,15,anc_pop_2,pfu,ancestral
Lys2_6,2670000000,15,anc_pop_2,cfu,ancestral
Lys2_6,1330000000,15,anc_pop_2,cfu,ancestral
Lys2_6,1330000000,15,anc_pop_2,cfu,ancestral
Lys2_6,4670000000,15,anc_pop_2,pfu,ancestral
Lys2_6,6670000000,15,anc_pop_2,pfu,ancestral
Lys2_6,6000000000,15,anc_pop_2,pfu,ancestral
Lys2_6,3333333333,15,anc_pop_2,cfu,ancestral
Lys2_6,3666666667,15,anc_pop_2,cfu,ancestral
